node_id,position_x,position_y,speed,direction,acceleration,packet_sent,packet_received,packet_drop_ratio,latency,message_retransmission_count,signal_strength,trust_score,neighbor_trust_score_avg,historical_trust_score,false_packet_injection,blackhole_attack_attempts,sybil_attack_attempts,denial_of_service
3191,307.7958317,873.3914579,25.12688204,132.4798781,1.426324417,132,210,0.590909091,10.52855887,7,-66.99971719,0.856610155,0.939976506,0.74302025,6,4,1,0
3192,913.7884439,394.9902705,10.91475122,241.4180915,-2.053754132,333,325,0.024024024,68.65194408,8,-75.93232869,0.652347287,0.675323968,0.7468552,46,3,1,4
3193,952.815017,335.00857,2.18051733,81.14476132,-1.370092083,271,173,0.361623616,26.88521383,3,-92.52186683,0.740237833,0.699996487,0.830000246,12,0,2,0
3194,326.742542,207.2825225,17.06456195,86.51619666,-1.607962792,155,461,1.974193548,11.6832422,0,-70.7177196,0.323448196,0.359408838,0.306960491,48,3,0,2
3195,354.4249488,377.7968239,16.76044332,206.895313,-0.605692688,343,410,0.195335277,33.53687076,7,-30.99677603,0.420685631,0.40686841,0.567165188,49,2,1,4
3196,505.6341534,316.684356,25.49927301,201.8314531,-1.650007938,115,90,0.217391304,26.19377245,9,-54.22875888,0.018292607,0.112906227,-0.039316894,49,1,0,0
3197,941.1208125,677.3039593,29.87973153,276.7425221,-0.884407929,244,238,0.024590164,3.907873899,2,-69.2155857,0.079109339,0.141367261,0.023844004,16,4,2,3
3198,876.3194331,289.5827047,15.2447192,272.81279,1.371255592,237,195,0.17721519,41.64522253,5,-94.15565603,0.385119635,0.4481086,0.280838026,2,2,0,3
3199,102.5679626,577.1997464,10.35612093,241.4475953,0.666055491,96,399,3.15625,3.675890421,3,-85.07258967,0.209733735,0.227471537,0.170660053,11,0,2,2
3200,392.7307433,65.89216503,5.577051347,161.6870037,-2.512909768,411,329,0.199513382,1.038694729,5,-59.77468942,0.812959396,0.714642505,0.751883583,5,3,2,4
3201,553.3711897,191.2891567,0.143994745,320.6305391,0.826473997,408,172,0.578431373,79.45490131,2,-65.1488308,0.676486492,0.742850637,0.707833216,11,4,0,4
3202,503.1324726,407.4052716,15.27341077,224.1282565,-0.137536971,74,380,4.135135135,32.18219135,6,-98.65634562,0.97030548,0.875379858,0.832525298,10,4,2,0
3203,193.8630679,936.9492539,16.66556,356.4714566,2.607393448,115,90,0.217391304,57.1910521,1,-93.96349178,0.887033963,0.811505575,0.830111547,40,4,1,0
3204,858.8167712,377.2519857,24.74815439,294.9731345,-1.264174097,384,292,0.239583333,30.47732618,4,-75.07939932,0.977661024,1.045394847,0.829073004,18,2,1,1
3205,676.940783,664.0741212,15.13730904,15.95153205,1.356998518,116,153,0.318965517,93.07234602,2,-90.1421952,0.365275133,0.309034127,0.217168222,30,1,0,2
3206,837.9083749,255.0872224,27.49405046,115.4138065,1.385164938,246,267,0.085365854,73.18894192,4,-32.95101247,0.484376314,0.552601543,0.580466199,1,1,1,4
3207,858.7642793,127.033576,18.8425043,205.8752579,-1.670995314,295,59,0.8,37.5478555,2,-97.61176136,0.372625745,0.319895923,0.447570513,44,0,2,0
3208,748.3558537,58.53660008,25.21008715,259.7290336,2.41934175,345,449,0.301449275,21.85206479,8,-31.81654391,0.964305727,1.018447391,1.037547971,31,2,1,4
3209,439.2106012,305.4134985,4.449052044,198.1211392,-0.052900797,149,284,0.906040268,14.64283188,7,-54.04123958,0.402708694,0.411143977,0.358799152,17,2,1,2
3210,610.546755,157.6610268,25.66008391,283.0069521,1.073300201,227,398,0.753303965,76.47944971,1,-71.49405932,0.1167619,0.150960672,0.176534956,3,2,0,3
3211,160.3654061,174.010448,20.25431563,101.756035,-2.124866647,164,119,0.274390244,45.85063898,7,-62.23972177,0.250509894,0.318126164,0.177470522,21,3,2,2
3212,673.6454175,760.7593084,5.106990973,66.20833844,-1.453176498,217,168,0.225806452,23.96437451,7,-71.29127015,0.42482016,0.521625843,0.367640551,13,2,1,4
3213,179.2532557,15.83807094,5.692906744,19.41000616,0.516642708,168,408,1.428571429,92.04298105,9,-59.87546624,0.602993994,0.520132356,0.62173931,13,2,2,0
3214,693.9495905,557.8101257,27.79501857,206.392948,-1.08583639,214,391,0.827102804,39.61954326,2,-89.35956921,0.618086477,0.655163135,0.677972862,36,4,0,4
3215,229.5981608,379.4613806,0.966460814,247.8958274,-0.001842489,268,442,0.649253731,54.8057788,9,-91.59907537,0.758783618,0.850528714,0.688501677,28,4,1,1
3216,117.5513002,506.5499999,13.8760483,117.4138982,-0.755968804,246,377,0.532520325,85.92211924,4,-62.99865267,0.647866805,0.62262593,0.701652117,33,4,2,2
3217,165.2844901,562.8302372,9.404258698,220.8903065,0.84332278,450,236,0.475555556,83.50413128,1,-95.00622395,0.491534006,0.458282973,0.630281944,47,2,1,1
3218,1.992135219,313.3676945,19.9523232,18.77660311,-0.077127823,367,122,0.667574932,64.15740954,9,-79.52609881,0.030171551,0.066166948,0.028322418,5,2,0,4
3219,718.7396179,295.1088602,25.18888163,35.74560467,-2.972340384,286,163,0.43006993,88.97375452,5,-35.11734769,0.695028383,0.675418595,0.667160552,42,4,0,4
3220,732.4010491,733.4018493,10.81134365,252.631718,0.898085028,218,397,0.821100917,95.25771798,1,-38.66508242,0.085458093,0.028350196,0.005207889,11,0,2,1
3221,514.9333499,871.2769881,12.80706262,132.5050939,-0.467270658,125,233,0.864,93.57629933,3,-41.80183932,0.468811372,0.40110479,0.425655983,23,0,1,0
3222,161.3628011,192.5816325,29.45753354,241.6802512,-0.949809957,475,336,0.292631579,35.55172623,2,-64.49854195,0.896396219,0.834922262,0.905042371,44,1,1,0
3223,83.55433751,97.61876054,23.51749529,299.4196033,-2.435119486,336,365,0.086309524,40.31993852,0,-98.04807068,0.596878893,0.637741099,0.730111138,28,3,2,2
3224,19.12896644,897.7958064,26.91612393,306.9440775,-1.677781857,82,139,0.695121951,24.80988263,7,-91.5041517,0.198964758,0.282703779,0.127190562,9,3,0,1
3225,165.748177,349.8954636,13.16286662,61.98035237,-1.657366251,348,67,0.807471264,83.84615452,7,-35.63842476,0.807958208,0.869160948,0.72739719,45,1,0,2
3226,890.855535,551.3173907,7.02228612,175.062806,2.612216996,398,51,0.871859296,13.06063599,0,-41.45148675,0.300409123,0.290049453,0.438584896,35,4,1,2
3227,241.5368417,359.5431445,12.35590396,264.2136205,-0.404922152,279,254,0.089605735,36.15325365,5,-73.64347245,0.577270839,0.582991069,0.609024013,33,4,2,3
3228,354.2713272,125.8023363,21.48275753,278.6330147,-2.747604917,244,375,0.536885246,1.963586474,0,-48.97171256,0.63584888,0.659883567,0.706429899,31,2,1,2
3229,105.3454845,589.3316449,3.282912145,282.4833531,-2.167099907,343,467,0.361516035,59.86997812,8,-40.18305447,0.731121494,0.747110821,0.830030213,31,3,0,2
3230,222.3613047,525.1408518,8.114073168,82.14024038,-2.525803946,346,197,0.430635838,66.18004639,0,-56.57650803,0.06498257,0.158677119,-0.060480336,14,2,0,3
3231,519.2245708,202.9935592,1.399077014,69.31253438,0.533216341,423,164,0.612293144,25.64976259,2,-40.25311372,0.854267132,0.931605748,0.849711124,8,2,0,2
3232,607.7526831,451.8690447,12.97043215,212.4044886,-1.880271051,496,139,0.719758065,73.93633458,8,-82.87281945,0.113850324,0.022558361,0.005880978,35,3,1,2
3233,245.3523142,796.947504,24.82337208,266.7908872,-0.008654158,473,253,0.465116279,38.772142,0,-67.65049773,0.09453393,0.1616871,0.131828077,21,4,2,2
3234,57.73215923,590.4261031,0.739910649,114.8902256,-0.779627623,463,197,0.574514039,31.85939677,1,-59.46707506,0.456884556,0.379696748,0.593004175,12,0,1,1
3235,391.0328691,96.91732707,20.2597058,37.69385647,1.823258263,480,136,0.716666667,95.6603769,3,-55.81897872,0.372181601,0.410223509,0.239057655,40,4,2,3
3236,234.2033709,548.0214972,27.97487624,258.0286978,-1.077062176,327,409,0.250764526,59.28055398,6,-30.91067742,0.054613674,0.011743676,-0.01315492,43,4,1,0
3237,219.5539232,702.7382993,7.107835845,107.8912193,-0.250407106,279,53,0.810035842,25.97962019,7,-40.78480631,0.166000521,0.220677201,0.315904981,13,2,2,2
3238,959.8628027,792.7034058,20.80904522,59.89058075,1.327713292,145,326,1.248275862,98.34097303,0,-96.13173609,0.439213445,0.340934693,0.290859693,25,2,2,1
3239,616.3004859,629.1175786,29.25305703,53.18047022,-0.399892758,432,336,0.222222222,39.3674142,0,-88.16066169,0.829072179,0.80552654,0.720938955,43,2,0,1
3240,556.8784432,152.6581645,28.8683418,113.3674371,1.759293216,488,452,0.073770492,65.13514864,4,-54.00006257,0.121304379,0.025608842,-0.004464235,24,3,0,1
3241,415.7751035,710.1732666,7.047875791,213.3641037,0.970106137,220,387,0.759090909,72.66153755,7,-83.16429793,0.104530374,0.195236379,0.183749365,21,3,1,3
3242,428.9443334,677.3418461,3.009931596,129.0248059,-0.536825316,366,399,0.090163934,42.80728621,0,-88.87224607,0.804829402,0.707902386,0.880108205,29,1,2,3
3243,540.9050038,24.42688294,4.448476137,7.438266574,0.023891554,379,240,0.366754617,54.05576173,2,-53.33443825,0.492315516,0.423373504,0.575590961,12,2,0,4
3244,696.429807,411.7476676,21.06107005,34.88703648,2.803220735,81,200,1.469135802,24.73841094,5,-62.45028141,0.360249247,0.368103804,0.442706136,49,3,1,2
3245,702.1460962,332.950247,21.77276626,104.581169,0.969668979,437,98,0.775743707,47.11635382,0,-43.63670158,0.461353642,0.490583863,0.561919726,31,1,0,0
3246,171.6939077,669.4120643,20.22709685,237.4936136,2.429971356,94,251,1.670212766,31.76920871,2,-77.6447162,0.410846689,0.456644941,0.492710445,36,2,2,0
3247,500.1127521,216.1358123,10.08235163,35.46542645,-1.927448979,121,472,2.900826446,55.19833537,0,-76.9207264,0.781894171,0.731274641,0.776958102,18,2,0,4
3248,411.958095,590.871923,5.093308193,201.8364673,-0.100583063,69,182,1.637681159,67.3191436,3,-89.46556261,0.009327362,-0.030473636,0.082972681,34,0,1,0
3249,870.5269663,913.2059618,17.42283276,43.1589135,2.451970019,288,379,0.315972222,61.78651489,8,-54.34192978,0.433158579,0.381139159,0.462443526,48,3,1,2
3250,631.4189212,797.8023722,14.51041337,76.18151785,-1.064327631,248,405,0.633064516,77.8949593,4,-50.3775709,0.158854668,0.107669233,0.11881144,28,1,1,0
3251,532.5040664,921.4577362,21.86502441,61.98786992,2.805985189,114,310,1.719298246,5.111472889,2,-90.31012242,0.308285847,0.36464443,0.409258239,6,2,1,2
3252,115.3946422,978.5059669,13.24080236,24.20230881,-2.417535057,237,230,0.029535865,8.781079345,9,-82.21205911,0.112171195,0.201770955,0.198583101,34,3,0,3
3253,605.6378893,10.67012701,10.15919084,241.6787343,2.416027022,138,248,0.797101449,21.32609652,6,-89.20100778,0.426988102,0.446148689,0.329035539,38,1,1,3
3254,117.2039057,622.7412764,8.804357321,166.8252771,-0.328727268,459,437,0.047930283,98.59445082,5,-47.66261021,0.643295135,0.574781253,0.500623673,5,0,1,2
3255,337.2065756,412.8393978,6.344109601,299.1792387,-2.557535009,250,475,0.9,80.22653722,8,-85.36315893,0.661593234,0.574679798,0.606385686,13,1,0,2
3256,142.8419648,859.8544903,7.972391286,35.60070239,2.277129556,72,133,0.847222222,92.48798071,3,-89.34274048,0.796743727,0.744579041,0.767873976,27,2,0,3
3257,692.073647,251.814702,2.844913165,52.103856,-1.488358726,345,328,0.049275362,27.9369448,3,-95.11038048,0.815011401,0.750570284,0.717318669,0,4,2,2
3258,206.2521138,981.0294891,10.40571033,110.3247833,-2.866499247,179,344,0.921787709,57.81179309,8,-41.8090368,0.597733454,0.613437687,0.704271335,45,4,1,4
3259,391.8593732,613.7079695,1.097094371,275.7117553,-2.185157367,203,339,0.669950739,55.93359483,1,-91.32145958,0.353149996,0.39273613,0.213224172,20,0,0,3
3260,895.6747776,793.5374022,5.592415415,110.0731763,0.954688451,127,364,1.866141732,57.38237616,9,-97.92330623,0.051315485,-0.047766359,0.04640116,26,2,1,0
3261,204.3163834,85.59955282,22.40311334,147.0307347,2.866868935,239,259,0.083682008,72.03912715,1,-95.49862758,0.035869988,0.02379406,-0.097486791,21,2,0,3
3262,507.805064,183.4578848,9.76406966,108.5772839,-2.331227162,349,439,0.257879656,40.00402311,8,-74.32183895,0.113263105,0.137858956,0.124254276,10,3,0,0
3263,419.2716612,758.403673,20.04711051,28.88074505,-0.228311711,464,83,0.82112069,68.04382566,6,-58.23432215,0.983831431,0.922406568,0.972926203,8,4,1,0
3264,18.12404105,21.98652204,21.50652527,338.1961042,-1.916180694,203,218,0.073891626,79.05526737,4,-72.12567047,0.785977433,0.8661716,0.870023091,9,3,2,4
3265,792.7581136,816.8779859,17.43556028,197.4740371,1.470219205,162,251,0.549382716,29.61825036,4,-68.12151557,0.404872252,0.414674706,0.461774755,42,2,1,3
3266,69.04590631,13.94901869,28.76093224,283.6199477,-2.291646601,388,104,0.731958763,94.62857671,8,-35.64861804,0.466201169,0.435280725,0.569387778,49,0,2,3
3267,474.255021,657.1188391,0.643195999,237.0085532,-1.560949509,166,378,1.277108434,52.28675346,9,-46.87551871,0.737381344,0.641116467,0.7506853,48,4,2,4
3268,560.6782949,365.0939202,22.15957952,185.1315405,-1.821564194,54,201,2.722222222,73.54350767,4,-76.12710877,0.514400641,0.511262014,0.611131776,45,3,1,3
3269,628.4264566,611.4948527,28.76359932,32.2841724,0.315118682,426,422,0.009389671,73.16356512,8,-89.19797924,0.360416243,0.327605449,0.426156901,48,0,2,0
3270,688.6316293,696.031407,25.86815188,231.3840763,2.239104552,375,71,0.810666667,56.95908859,7,-47.55792885,0.349560659,0.443469918,0.433410921,38,2,1,2
3271,253.2723835,342.4752192,5.036780754,55.93332814,0.066541207,84,186,1.214285714,32.94568577,5,-59.8533356,0.209641664,0.185392657,0.239844804,30,1,0,4
3272,9.978776658,107.9624481,9.804609188,149.177941,-2.650539283,321,364,0.133956386,67.02700673,4,-32.6427319,0.885611598,0.969813081,0.951484449,31,1,2,4
3273,723.4436624,69.64586775,5.173555196,226.4807317,0.380333584,208,110,0.471153846,9.641202459,4,-36.40903566,0.414153829,0.451364706,0.384668319,30,4,1,2
3274,535.6565993,588.9360226,18.03925091,281.6024402,1.785125996,259,237,0.084942085,98.16210338,4,-60.54500885,0.752362937,0.667155548,0.627857554,7,0,2,0
3275,836.1177032,520.6553537,21.36563946,246.6162633,-2.207062816,63,343,4.444444444,19.21572887,0,-95.10628645,0.573762096,0.660306192,0.548737711,39,3,1,2
3276,821.3883629,742.2010091,9.512213081,241.7520705,-2.563732714,74,115,0.554054054,28.26719241,4,-97.83282232,0.754093652,0.687783337,0.656113773,4,0,1,3
3277,843.3261678,509.73551,16.18519722,53.6551953,-1.873153335,384,261,0.3203125,95.48947452,2,-41.37357196,0.320909946,0.310514659,0.359723728,30,4,2,2
3278,485.09466,422.44579,20.7276171,124.6062744,1.476517937,267,476,0.782771536,19.46759636,5,-51.13705119,0.752008754,0.836609558,0.680981459,6,2,0,4
3279,333.6283958,398.0871782,12.6401945,15.44841816,0.550082517,303,206,0.320132013,17.83917714,8,-60.78898292,0.789968293,0.855670271,0.927410742,44,0,0,1
3280,791.5582026,26.4469026,25.62046591,259.0116815,0.243567924,252,136,0.46031746,80.64906201,2,-51.77523359,0.104280083,0.101796442,0.035638183,46,4,2,3
3281,451.294113,335.5572017,23.14649806,342.9309533,-1.503120632,150,168,0.12,25.87752898,0,-62.2149216,0.09146378,0.032847888,-0.02909641,13,4,1,2
3282,183.4421964,976.0201575,1.939966316,95.07974046,-1.006580429,410,131,0.680487805,10.37793221,7,-59.51635851,0.985495719,0.987347929,1.099682752,24,3,0,2
3283,854.9740196,873.5555762,18.63375897,31.5708153,2.795310078,278,339,0.21942446,23.43765975,8,-84.1877727,0.117954003,0.127480878,0.092277399,20,2,1,0
3284,882.5598768,329.378067,7.059766529,171.2052276,-1.55624864,248,59,0.762096774,88.94898499,9,-68.11469107,0.68484087,0.784228194,0.641576857,46,0,2,3
3285,466.3097561,587.7954051,16.72554794,308.4113603,2.40987254,451,223,0.505543237,28.75159936,3,-99.22485203,0.747813232,0.812619489,0.86342974,28,4,1,0
3286,75.69972731,847.2967455,28.70665328,198.7107103,0.483189027,227,350,0.54185022,69.81099113,9,-53.18864454,0.063510816,0.135774221,0.10954724,45,2,0,4
3287,387.8260899,441.2743368,26.37186014,16.83977407,-2.260221202,325,273,0.16,40.11878372,4,-76.73882092,0.746510933,0.843748418,0.756162419,44,3,0,4
3288,803.5376595,17.95786375,12.13549209,350.7380066,-0.196125731,361,343,0.049861496,26.94975794,2,-54.05730933,0.419514946,0.424178816,0.367653589,30,4,2,0
3289,901.7740285,74.51046182,8.74541575,298.3139676,2.691292304,179,214,0.195530726,15.26069331,7,-35.14768313,0.274674003,0.291719301,0.212422248,3,3,2,3
3290,203.4727425,510.3927213,7.032172332,47.37386774,-0.488606411,459,322,0.298474946,97.24698113,2,-58.58496797,0.665330644,0.656219487,0.689184017,40,2,2,0
3291,66.97361203,969.4393757,15.97544609,331.8471923,2.180319389,328,276,0.158536585,52.59043888,3,-77.03404983,0.833124489,0.758215298,0.833542877,45,3,1,0
3292,877.3504531,693.2095422,3.427453598,162.2477839,-1.461427832,337,147,0.56379822,12.36074433,9,-85.49889657,0.572794502,0.577845847,0.505595334,28,0,0,3
3293,389.404939,70.91619144,16.47825024,133.8832766,0.425532911,190,467,1.457894737,20.68258363,6,-82.38040598,0.8706276,0.887145377,0.775842038,48,3,2,4
3294,541.7609643,189.3608758,0.040009185,165.979199,2.063112349,62,102,0.64516129,41.32241069,1,-30.88920795,0.022355959,-0.030189612,0.117758814,0,1,0,1
3295,968.0658121,771.3231432,9.715488922,300.4459045,2.524130647,450,98,0.782222222,54.87288213,0,-56.92458647,0.738604789,0.79516965,0.794928859,31,1,0,0
3296,66.56472791,841.43976,6.598029415,237.4126842,-0.085059797,266,271,0.018796992,18.99788303,3,-69.16181443,0.169402475,0.094298941,0.317390382,0,1,0,0
3297,648.3180075,617.6945862,29.1365637,21.32944286,0.838128613,235,181,0.229787234,28.49510742,7,-83.83174835,0.286073955,0.286473805,0.290813987,3,1,0,2
3298,74.10542257,644.4231696,21.81726959,344.7375736,-2.982119215,76,348,3.578947368,78.58692619,0,-45.88644983,0.572252389,0.604795006,0.720568766,19,0,2,3
3299,375.4689285,28.33745038,10.48960141,53.20228805,-1.480660155,450,123,0.726666667,42.33067839,9,-72.87896593,0.274445107,0.185431371,0.262693068,39,4,2,2
3300,803.8145452,828.5302596,2.785352596,268.4044626,-1.327727378,267,464,0.737827715,1.138834415,2,-78.92113761,0.168153854,0.228964516,0.178640888,36,1,1,4
3301,433.4722328,788.2752082,15.50401784,229.009151,-2.43904193,471,300,0.363057325,6.340088552,3,-84.43866955,0.885498219,0.846329057,0.798230331,13,1,2,2
3302,997.1823539,259.0351441,6.40343644,67.51009726,-1.32182992,63,460,6.301587302,44.49351618,3,-87.00581378,0.90672345,0.950273292,0.801576184,13,4,0,3
3303,559.0592849,708.67672,16.09288638,61.4635474,-1.073267802,191,459,1.403141361,6.951656021,2,-80.86361168,0.036371418,-0.041986732,0.168437266,1,1,1,0
3304,321.1621526,214.8546064,25.06087063,313.3179337,2.812596237,445,258,0.420224719,18.21653677,2,-56.09579364,0.500121144,0.524180866,0.644485851,20,4,1,0
3305,220.1113259,40.33016105,18.47377656,151.0901725,1.011614283,374,59,0.842245989,73.05976782,6,-83.21065593,0.203678831,0.215121256,0.217946741,28,1,2,1
3306,350.5205343,201.1365426,19.01365259,235.6475451,-0.443969524,373,142,0.619302949,48.55799865,7,-95.75811109,0.863408794,0.793409313,0.795084979,11,4,2,4
3307,372.5332738,178.6288768,16.23090867,181.4655614,2.928326764,104,364,2.5,48.76373138,9,-74.86828327,0.462521257,0.487470236,0.597942103,17,4,0,0
3308,68.71367772,337.7479967,27.81796898,261.8472661,-2.080606079,240,177,0.2625,60.22359109,3,-59.06036644,0.478457743,0.516722579,0.567482118,37,2,2,2
3309,369.5741994,418.4494972,27.95708053,172.527255,-0.143692836,334,86,0.74251497,79.06334815,7,-95.78473625,0.627472663,0.627173132,0.531415173,40,3,1,1
3310,464.2385197,508.5388915,15.38169603,103.4567695,0.882373242,138,206,0.492753623,16.70000916,7,-68.31623723,0.055624077,0.07133943,-0.004873722,31,4,0,1
3311,722.7377522,476.7538755,9.172784614,130.8180136,-2.666516193,94,341,2.627659574,18.13171177,5,-96.33978856,0.127298074,0.204781986,-0.021439962,40,1,0,4
3312,656.7294847,270.674606,13.78761018,309.26797,1.301993148,181,85,0.53038674,13.01898117,0,-46.22743039,0.498385162,0.537925765,0.522985901,21,0,1,1
3313,708.7656552,29.17066857,5.596737366,168.4924895,-2.400795882,449,438,0.024498886,93.74609845,6,-38.96822548,0.966706916,1.047897849,0.974625784,35,4,1,3
3314,8.363681877,605.1016222,19.09032946,76.84175961,-2.158306148,115,294,1.556521739,58.15173214,6,-32.53343018,0.84360557,0.85407436,0.742772254,41,1,1,2
3315,217.6673996,395.7448298,15.00277007,336.4579397,-2.041862925,328,266,0.18902439,10.17140187,4,-51.61154354,0.889361155,0.824331767,0.841159132,11,4,1,1
